sequence,score,labels,real_class
still doing that bunny,0.6564309000968933,love,negative
Just tried out the Palm Pre and I actually dont mind the keyboard after the intial 30 second awkwardness I miss tactile buttons,0.5377212166786194,pleasure,negative
Yessss gotta love being reunited YouMissed,0.68354332447052,love,positive
Watching trigeeks bust ass cliping in,0.5262908339500427,pleasure,positive
i miss my big brother hes in japan right now playing rugby,0.5269086956977844,loneliness,negative
Watching Tv Nothing On,0.00038370839320123196,pleasure,negative
Hahaha my mums singing in the kitchen I love when shes in a good mood A right jolly night is always fun,0.7488824725151062,joy,positive
No I haventnow I get really sad,0.735238790512085,grief,negative
im at work untill 10,0.0030992210377007723,loneliness,negative
New post Iï½m in love with that fairytale yesterday and watching quotFamily guyquot on DVD,0.6647536158561707,love,positive
I just saw your follow Friday tweetthank you for the mention,0.35851210355758667,pleasure,positive
Im pulling for you Nick Gage,0.5443675518035889,love,negative
Found Tagalongs in the cupboard and Thin Mints in the freezer Moved right after I bought them and forgot I had them,0.5857651829719543,generosity,positive
getting ready to go to kings island,0.3799523711204529,hope,positive
Gah im hungry someone bring me food,0.5553112626075745,grief,negative
im gonna miss you sooooo much,0.7232915759086609,love,negative
Ur welcome Its 331pm,0.03999106585979462,generosity,positive
too full from mexicano,0.704304575920105,grief,negative
Im watching the Indians game and at Tropicana field they are playing Lets Do ThisHannah Montana Hahahaha i love it,0.5265181064605713,love,positive
Previous update was my 888th update Such a lucky,0.6234249472618103,joy,positive
lt3 i love ROBBIE WILLIAMS,0.3982241749763489,love,positive
Its almost over,0.43582937121391296,hope,negative
I love German women Classy Beautiful Eligant,0.7133989334106445,love,positive
helloooo Im good thanks again for coming on fri night twas nice to meet you,0.43898501992225647,pleasure,positive
to afim de ouvir jonas brothers and this is not a joke,0.024529103189706802,love,negative
Beach day tomorrow So glad i got my shift covered life is awesome,0.4820740222930908,joy,positive
not feeling the greatest today sooo im just lounging around,0.612432062625885,loneliness,negative
s out side of a house waitin for Nae Lmao BugginaboutEVERYTHING Haha,0.2960687279701233,loneliness,positive
had a brilliant set of slides on twitter that he used at the National Voice Forum but we never received a copy of them,0.4977813959121704,pleasure,negative
In da bathroom taking me a rich nigga shit spicy foods edition,0.6843830943107605,horror,negative
soup on u I like campbells vegetarian veggieI think I have the flu,0.6079975962638855,fear,negative
getting ready for food tasting,0.7344229817390442,pleasure,positive
Felt like looking nice today Now i just feel embarrassed for being dressy,0.4855073094367981,horror,negative
Just Finished Sunday Poptart Going For Shower Got Dancing Later And I Really Cant Be Bothered Picturesss,0.57738196849823,pleasure,positive
Easiest way for me to listen music deezer spotify youtube hadopi,0.5479975938796997,pleasure,positive
To com fome,0.25255128741264343,generosity,negative
lol thank u they are silly but fun to make i think work took over life trying to arrange it so i work less play more,0.42994800209999084,pleasure,positive
lauren just told me its raining tomorrow grrsiuhgsvkjpfguhn9kojld,0.17047008872032166,grief,negative
Why can I not sleep in anymore despite going to bed 4 hours ago Arghhhh Geeking out and watching Battlestar Gallactica,0.720789909362793,horror,positive
The most wasted of all days is that on which one has not laughed,0.6977023482322693,joy,positive
I know,0.4274321496486664,generosity,negative
i tried to look but i couldnt find it S itl sell out before i can afford it anyway damn,0.4281265139579773,generosity,negative
youre lucky noone in my whole country has ever heard of rascall flatts im never ever going to see them,0.33761921525001526,loneliness,negative
oh ok idk how to do that direct thing either I thought u were ignorin me,0.2887660264968872,pleasure,negative
Im done embarassing myselfff and im burnt lt3Elizabeth,0.3345389664173126,grief,negative
Evidently Bram is going to be released on his own recognizance sometime this morning,0.42302003502845764,hope,positive
LOL Bye guys Talk to you later,0.2548070251941681,pleasure,positive
following back all my followers D note if youre a company or a fake person P its less likely to happen no offence,0.1870058923959732,pleasure,positive
I was but not near a PC,0.24302785098552704,loneliness,positive
Agreed on both of your posts re anime Guin Saga is beautifully done And anime has its own delightful cliches,0.722868800163269,pleasure,positive
idk why,0.516811728477478,fear,negative
eat some for me too,0.7414600253105164,pleasure,negative
falafel induced stomach ache,0.7248958945274353,fear,negative
Im so upset My sim just died After all weve been through,0.49874550104141235,grief,negative
Graduation today What a crazy four years,0.39677780866622925,hope,positive
I just reached 100 followers Im officially a cult,0.48722052574157715,love,positive
totally saw YOU today I was like gfiuhbghdfomggzz its heath,0.457295686006546,love,positive
Doesnt taste that exciting though,0.728070855140686,pleasure,negative
There was one what in september and yeah yeah haha Jamaica is reeeeaaally expensive for us broke people lol,0.23572731018066406,fear,negative
revision going pretty well so far little and often is the key here,0.5269290804862976,hope,positive
Alllllllllllright guess Ill hit the sack Yay home 2maro Cant wait Nite big Fxxkin Tweets xO,0.19981472194194794,pleasure,positive
Chocolate raini had a fun day babs i miss james tho,0.5393731594085693,love,negative
yes hapon focus,0.19945909082889557,generosity,positive
hiyaaaaaaaaaaaaaa finally some cool people have twitter,0.09907937794923782,pleasure,positive
I almost died and you dont even care Sadness,0.74882572889328,grief,negative
LOL yah we dont need you orange for Tinley You are lucky that you are able to tan it sucks being as pale as we are,0.6524637341499329,loneliness,positive
Its wierd how songs between you and your exes are still sad and depressing after 5 months,0.6847282648086548,grief,negative
Need to get some pills to get better,0.5787638425827026,hope,negative
birthday brunch with my family yesterday night was just so funny and fucking embarrassing,0.5562047362327576,horror,positive
its awesome post tour depression is awful buuuut its only34 days until Sherwood eeeee,0.6911832094192505,grief,positive
im off earache unbearable gunna get my drops amp read my boooook talk to yous tomorrow,0.529714047908783,fear,negative
you deserved it because YOU are legendary,0.6499710083007812,generosity,positive
Rose opened catching up on dirty sexy money love his show so sad its coming to an end think I may catch up on dexter next,0.5920396447181702,love,negative
hehe back to the 80s i loved that song back then,0.6773737668991089,pleasure,positive
DDub your lawn seat girls cant see a thing,0.32597431540489197,loneliness,negative
my mum just told me she got alana and my tickets to the academy is not even that can make me happy,0.5163812637329102,joy,negative
I might steal your thoughts too so please post them Enjoy Who ya going with,0.6413995027542114,pleasure,positive
Michigan is one giant casino anymoreI hate hate hate it,0.658339262008667,generosity,negative
thank you vedddyy much goodluck with the house hunting,0.7081120014190674,generosity,positive
Awww thanks,0.7947512269020081,generosity,positive
OH MAN i was gonna say that but i thought i was wronggg,0.49255284667015076,generosity,negative
YEA I KNOW darn im so happy whoo hoo notmissin fail,0.6554195880889893,joy,negative
apple wasnt very delicous found a button gieï½kanne,0.19365057349205017,grief,positive
Must go back too work they are starting to come in again,0.2633476257324219,pleasure,negative
awe or if he worked closer to home,0.3609161972999573,grief,negative
i have and then i was totally regretted hope youre not gonna do that your hair is gorgeous,0.48016196489334106,hope,negative
Hopefully Will will be here in a mo so we can annoy Americans on TF2,0.4309898614883423,hope,positive
Mood bored,0.8022798299789429,loneliness,negative
this adorable onsie was given to us yesterday as a baby gift yesterday so cute,0.7045931816101074,generosity,positive
Taking pics since Im not going to the party,0.6196152567863464,pleasure,negative
allready missing u in Argentina,0.4632658362388611,loneliness,negative
my friend lmfaoo i look fat heree,0.3964821398258209,loneliness,negative
its all wet outside boooo Ill sit in and read my booklet about swine flu Very funny Matt just because I have a cold,0.6238285303115845,fear,positive
Ive been not so faithful to twitter,0.08694908767938614,pleasure,negative
