sequence,score,labels,real_class
working his magic at the country club,0.7117357850074768,wonder,positive
Shitter I lost the cable to plug my camera into the computer I want photos,0.2173423320055008,relief,negative
i almost discovered a new species yesterday almost i have drawings to prove it,0.6337419748306274,wonder,negative
everybody is always talkuin about tommys Ive never been there,0.242357075214386,sympathy,negative
if you like to read its really awesome if he does get one you should have him contact me,0.3058192729949951,satisfaction,positive
still doing that bunny,0.5977185964584351,sympathy,negative
Just tried out the Palm Pre and I actually dont mind the keyboard after the intial 30 second awkwardness I miss tactile buttons,0.565280556678772,relief,negative
Yessss gotta love being reunited YouMissed,0.5969193577766418,satisfaction,positive
Watching trigeeks bust ass cliping in,0.5377097725868225,relief,positive
i miss my big brother hes in japan right now playing rugby,0.505391538143158,sadness,negative
Watching Tv Nothing On,0.0013537094928324223,relief,negative
Hahaha my mums singing in the kitchen I love when shes in a good mood A right jolly night is always fun,0.5903983116149902,satisfaction,positive
No I haventnow I get really sad,0.7486610412597656,sadness,negative
im at work untill 10,0.015616785734891891,relief,negative
New post Iï½m in love with that fairytale yesterday and watching quotFamily guyquot on DVD,0.5750356316566467,wonder,positive
I just saw your follow Friday tweetthank you for the mention,0.32173311710357666,relief,positive
Im pulling for you Nick Gage,0.4731883704662323,sympathy,negative
Found Tagalongs in the cupboard and Thin Mints in the freezer Moved right after I bought them and forgot I had them,0.5896756052970886,sympathy,positive
getting ready to go to kings island,0.40177372097969055,sorrow,positive
Gah im hungry someone bring me food,0.6330834031105042,satisfaction,negative
im gonna miss you sooooo much,0.7278081178665161,sadness,negative
Ur welcome Its 331pm,0.6483219861984253,relief,positive
too full from mexicano,0.7263861894607544,sadness,negative
Im watching the Indians game and at Tropicana field they are playing Lets Do ThisHannah Montana Hahahaha i love it,0.3843865990638733,sympathy,positive
Previous update was my 888th update Such a lucky,0.619423508644104,satisfaction,positive
lt3 i love ROBBIE WILLIAMS,0.004611820448189974,sympathy,positive
Its almost over,0.48990216851234436,relief,negative
I love German women Classy Beautiful Eligant,0.42311516404151917,sympathy,positive
helloooo Im good thanks again for coming on fri night twas nice to meet you,0.44041353464126587,satisfaction,positive
to afim de ouvir jonas brothers and this is not a joke,0.01424140203744173,sympathy,negative
Beach day tomorrow So glad i got my shift covered life is awesome,0.5822486281394958,satisfaction,positive
not feeling the greatest today sooo im just lounging around,0.7072198390960693,sadness,negative
s out side of a house waitin for Nae Lmao BugginaboutEVERYTHING Haha,0.17257489264011383,sympathy,positive
had a brilliant set of slides on twitter that he used at the National Voice Forum but we never received a copy of them,0.5390558838844299,relief,negative
In da bathroom taking me a rich nigga shit spicy foods edition,0.5292850732803345,rage,negative
soup on u I like campbells vegetarian veggieI think I have the flu,0.5525565147399902,sorrow,negative
getting ready for food tasting,0.6301644444465637,satisfaction,positive
Felt like looking nice today Now i just feel embarrassed for being dressy,0.6849513649940491,shame,negative
Just Finished Sunday Poptart Going For Shower Got Dancing Later And I Really Cant Be Bothered Picturesss,0.5343806147575378,relief,positive
Easiest way for me to listen music deezer spotify youtube hadopi,0.5303670763969421,relief,positive
To com fome,0.5020964741706848,relief,negative
lol thank u they are silly but fun to make i think work took over life trying to arrange it so i work less play more,0.5286109447479248,satisfaction,positive
lauren just told me its raining tomorrow grrsiuhgsvkjpfguhn9kojld,0.33826422691345215,sadness,negative
Why can I not sleep in anymore despite going to bed 4 hours ago Arghhhh Geeking out and watching Battlestar Gallactica,0.6526935696601868,terror,positive
The most wasted of all days is that on which one has not laughed,0.6574081778526306,sadness,positive
I know,0.4501860737800598,wonder,negative
i tried to look but i couldnt find it S itl sell out before i can afford it anyway damn,0.44783154129981995,relief,negative
youre lucky noone in my whole country has ever heard of rascall flatts im never ever going to see them,0.3717447817325592,sympathy,negative
oh ok idk how to do that direct thing either I thought u were ignorin me,0.3224720060825348,relief,negative
Im done embarassing myselfff and im burnt lt3Elizabeth,0.3380151391029358,shame,negative
Evidently Bram is going to be released on his own recognizance sometime this morning,0.6096868515014648,relief,positive
LOL Bye guys Talk to you later,0.3427267372608185,sympathy,positive
following back all my followers D note if youre a company or a fake person P its less likely to happen no offence,0.24113941192626953,relief,positive
I was but not near a PC,0.30812975764274597,relief,positive
Agreed on both of your posts re anime Guin Saga is beautifully done And anime has its own delightful cliches,0.6667566895484924,wonder,positive
idk why,0.6627387404441833,wonder,negative
eat some for me too,0.7104706764221191,satisfaction,negative
falafel induced stomach ache,0.7484809160232544,sorrow,negative
Im so upset My sim just died After all weve been through,0.5795578360557556,sorrow,negative
Graduation today What a crazy four years,0.5609554648399353,sorrow,positive
I just reached 100 followers Im officially a cult,0.579122006893158,sympathy,positive
totally saw YOU today I was like gfiuhbghdfomggzz its heath,0.4488674998283386,sympathy,positive
Doesnt taste that exciting though,0.7184701561927795,satisfaction,negative
There was one what in september and yeah yeah haha Jamaica is reeeeaaally expensive for us broke people lol,0.40914562344551086,sorrow,negative
revision going pretty well so far little and often is the key here,0.6442965269088745,relief,positive
Alllllllllllright guess Ill hit the sack Yay home 2maro Cant wait Nite big Fxxkin Tweets xO,0.18089346587657928,relief,positive
Chocolate raini had a fun day babs i miss james tho,0.5533519983291626,sadness,negative
yes hapon focus,0.6779263615608215,relief,positive
hiyaaaaaaaaaaaaaa finally some cool people have twitter,0.05622730404138565,relief,positive
I almost died and you dont even care Sadness,0.7432572841644287,sorrow,negative
LOL yah we dont need you orange for Tinley You are lucky that you are able to tan it sucks being as pale as we are,0.6787922978401184,sadness,positive
Its wierd how songs between you and your exes are still sad and depressing after 5 months,0.6971052289009094,sorrow,negative
Need to get some pills to get better,0.7549521327018738,relief,negative
birthday brunch with my family yesterday night was just so funny and fucking embarrassing,0.6403958797454834,sadness,positive
its awesome post tour depression is awful buuuut its only34 days until Sherwood eeeee,0.6955391764640808,sadness,positive
im off earache unbearable gunna get my drops amp read my boooook talk to yous tomorrow,0.5683517456054688,sorrow,negative
you deserved it because YOU are legendary,0.69708651304245,satisfaction,positive
Rose opened catching up on dirty sexy money love his show so sad its coming to an end think I may catch up on dexter next,0.5774194598197937,sadness,negative
hehe back to the 80s i loved that song back then,0.5871139168739319,satisfaction,positive
DDub your lawn seat girls cant see a thing,0.2913868725299835,relief,negative
my mum just told me she got alana and my tickets to the academy is not even that can make me happy,0.5845198035240173,satisfaction,negative
I might steal your thoughts too so please post them Enjoy Who ya going with,0.5838443636894226,satisfaction,positive
Michigan is one giant casino anymoreI hate hate hate it,0.6676443219184875,terror,negative
thank you vedddyy much goodluck with the house hunting,0.6844998598098755,satisfaction,positive
Awww thanks,0.7933305501937866,satisfaction,positive
OH MAN i was gonna say that but i thought i was wronggg,0.5397861003875732,shame,negative
YEA I KNOW darn im so happy whoo hoo notmissin fail,0.7092537879943848,satisfaction,negative
apple wasnt very delicous found a button gieï½kanne,0.1433437466621399,sympathy,positive
Must go back too work they are starting to come in again,0.3304775655269623,satisfaction,negative
awe or if he worked closer to home,0.45592764019966125,sympathy,negative
i have and then i was totally regretted hope youre not gonna do that your hair is gorgeous,0.5125564932823181,sadness,negative
Hopefully Will will be here in a mo so we can annoy Americans on TF2,0.41597816348075867,sympathy,positive
Mood bored,0.8045198321342468,sadness,negative
this adorable onsie was given to us yesterday as a baby gift yesterday so cute,0.7281175851821899,sympathy,positive
